num,data
126,859.3871843896341
127,878.2587534207851
128,749.5609171066899
129,985.3298257365823
130,940.7200515856966
131,939.8998182375217
132,965.9961313717067
133,877.5357893088367
134,906.1602476835251
135,898.4190552535001
136,851.5513988879975
137,909.4468166260049
138,869.7246759249829
139,804.1116010830738
140,799.5089613918681
141,882.4321487070993
142,844.3067613043822
143,890.665030093398
144,795.3831746028736
145,854.4569850191474
146,963.7707448955625
147,976.7882716166787
148,744.728115384467
149,765.4225469352677
150,909.2512272335589
151,860.9480779976584
152,732.5568717988208
153,809.6407483080402
154,831.6815668614581
155,856.800901634153
156,850.2264092520127
157,880.2612437828211
158,919.1332750704605
159,795.3300508083776
160,946.225690548541
161,839.2624395133462
162,915.3112637931481
163,884.5295548867434
164,761.2555683776736
165,828.5749160605483
166,965.0483767837286
167,863.2543403042946
168,867.3719516438432
169,917.2924219525885
170,906.204777401872
171,766.7880576793104
172,769.2876723329828
173,927.2085165120661
174,888.790889224736
175,986.5710881184787
176,1011.3969384040684
177,940.5360891100718
178,1003.7960854340345
179,909.8645002190024
180,821.0912285119994
181,863.4102992340922
182,853.3096744720824
183,881.0985300689936
184,932.6598420706578
185,967.6179007012397
186,700.9122637794353
187,887.136067945321
188,925.0829254677519
189,629.6148806773854
190,900.3085779249668
191,892.5442038008478
192,1008.4089719040785
193,827.852976012975
194,856.2070458540693
195,812.1147318668081
196,790.0761392317945
197,966.2194579206407
198,752.4552173195407
199,877.1453933259472
200,790.904774366878
201,989.0075498346705
202,877.126761415042
203,824.4209250449203
204,940.2920979803894
205,826.7951136319898
206,902.388033805415
207,866.2943037157675
208,805.2212328026071
209,803.4405215617735
210,855.8760577067733
211,909.9346878612414
212,888.1329980157316
213,810.8670929553919
214,936.2908366532065
215,841.667563415016
216,662.411967148073
217,942.1737808184698
218,1026.063592386432
219,898.6318665407598
220,789.1538112582639
221,881.5162929124199
222,864.1794161135331
223,838.8017195712309
224,925.625797676621
225,773.3046614378691
226,798.1239470937289
227,967.5274797361344
228,833.723903295584
229,978.1881256902125
230,860.723430681508
231,952.0450140340254
232,748.137706251815
233,838.056401357986
234,939.2426441218704
235,962.0077880672179
236,781.2134156348184
237,966.3648494081717
238,913.0629290062934
239,892.5039617707953
240,888.0111955627799
241,757.1376096524764
242,932.1344243334606
243,922.441170329228
244,781.768863833975
245,832.1295684047509
246,985.6732646850869
247,911.4758672304451
248,812.2166220587678
249,884.5200316281989
250,894.8674060534686
251,920.9245616905391
252,898.0461635403335
253,837.2325909715146
254,924.8196507003158
255,840.2027403134853
256,892.5810011252761
257,1011.0817488059402
258,908.6058269049972
259,857.7127379951999
260,870.965594080626
261,839.272043852834
262,888.8371904734522
263,827.7267139200121
264,958.4772374271415
265,803.2980584339239
266,1088.0971951643005
267,901.745119526051
268,1005.3687907066196
269,842.7753378790803
270,964.4943839453626
271,860.5137992897071
272,806.4573917146772
273,889.8873498896137
274,748.3339130822569
275,950.1336042881012
276,908.9441554024816
277,848.930815026164
278,824.0160357803106
279,915.8916584476829
280,825.2650581226335
281,860.1149759343825
282,1009.8403994496912
283,817.9949485250982
284,838.7619911972433
285,794.9949198151007
286,872.2728369208053
287,819.5831430322723
288,1011.5855744846631
289,965.3254421260208
290,843.7287808321416
291,874.259701426141
292,836.274689592421
293,824.2801330629736
294,950.9448687825352
295,835.5893877223134
296,908.1060768780299
297,721.0357304116478
298,862.0703220060095
299,820.1694980710745
300,840.9774892800488
301,845.7984276335919
302,903.0287244911306
303,900.3163930773735
304,857.085989145562
305,841.7320118575153
306,911.1749310065061
307,831.1394768850878
308,786.9915381437168
309,869.1707990160212
310,901.140988342464
311,866.4083745360258
312,939.9911912609823
313,913.3518792297691
314,961.5931433429942
315,775.9707901309012
316,768.6380352253909
317,907.5309058302082
318,972.0714199906215
319,714.5720523460768
320,889.1833890802227
321,899.2630488937721
322,779.9849852740299
323,827.3445715773851
324,845.0717681292444
325,962.6835941933095
326,913.2438805382699
327,901.5348032121547
328,1051.590069626458
329,759.1633668914437
330,941.8547347970307
331,820.4679303218873
332,920.4017567206174
333,872.8871074654162
334,703.9343960359693
335,897.7573779951781
336,840.3593183988705
337,785.779142757412
338,795.1451680277532
339,761.1649388484657
340,797.9801453612745
341,835.0590437657665
342,1002.6568320170045
343,850.9321666848846
344,720.1783712994074
345,968.9158477080055
346,940.2803756957874
347,737.2256437288597
348,921.6806787839159
349,817.2657275982201
350,934.8024880837183
351,876.4966031045187
352,801.5336990631185
353,817.5895540849306
354,887.0195813514292
355,937.575891551096
356,894.953494775109
357,835.0188982691616
358,795.5257537225261
359,818.9076606598683
360,806.0353472414427
361,940.9927180978702
362,925.7647879060823
363,859.1135219072457
364,805.7789991647005
365,994.3864845409989
366,797.7051346227527
367,864.8749262206256
368,964.5592515720055
369,884.3548224959522
370,960.6190941007808
371,872.0173611873761
372,988.6067499291967
373,827.3342668768018
374,863.688398227976
375,907.9730192361167
376,856.9272731756791
377,1017.8443482638104
378,770.6086698910221
379,750.782409245614
380,989.317164269276
381,704.5837160455994
382,941.4004165478982
383,970.3821389039513
384,944.7920862641186
385,1001.2300014570355
386,814.5581787236733
387,940.3448083088733
388,945.0849583060481
389,820.2123662507511
390,866.6488059378171
391,883.2517451541498
392,848.1634257361293
393,885.5095419567078
394,838.7797542996705
395,1041.4983958415687
396,765.402993031079
397,893.2229985501617
398,785.1127535651904
399,735.4496472789906
400,830.1621562350774
401,960.3701061168686
402,782.6071269763634
403,827.3478203542909
404,894.0256683262996
405,829.4596552103758
406,810.263479397865
407,849.3440805890132
408,857.5824659469654
409,776.7859122417867
410,821.0085129141808
411,1112.7215860979632
412,880.7201178222895
413,1047.6869153520092
414,911.6614734176546
415,884.6195002606837
416,867.7624838133343
417,867.9791696172615
418,1021.5057981852442
419,934.9796161120757
420,819.8500355524011
421,957.2808265946805
422,960.8531262064353
423,920.5043470964301
424,866.0261302664876
425,883.5793218011968
426,1059.569689963013
427,822.817577988957
428,968.8585195112973
429,926.0433558542281
430,984.1014097165316
431,731.9057230533799
432,745.8183266943088
433,832.5545866017637
434,946.2693242242094
435,851.9077917262912
436,937.9766123220325
437,1088.7361273989081
438,894.5405739117414
439,699.5130544460844
440,909.6090704491362
441,830.6308946849313
442,791.8177080182359
443,980.2436888869852
444,901.8212520880625
445,904.8649671892636
446,684.0840168134309
447,921.1242628304753
448,972.8127909041941
449,1023.2622826462612
450,913.2701327651739
451,749.3314566076733
452,812.0542845577002
453,848.767361940816
454,943.5047459970228
455,896.2288337709615
456,935.2228808943182
457,830.5423912731931
458,829.2874107488897
459,742.5405462118797
460,913.3944450267591
461,853.0136367119849
462,874.5467482660897
463,817.9255247693509
464,941.1393549246714
465,971.6953062182292
466,842.5282899960876
467,905.8261778147426
468,957.7223002616665
469,858.9895334215835
470,952.3087953522336
471,796.9831771478057
472,691.957515927963
473,864.476161900151
474,916.7198792155832
475,879.4205482061952
476,897.3384405486286
477,932.1823804266751
478,713.9248837480554
479,854.3669413875323
480,916.5381665471941
481,917.6871626849752
482,981.2971149804071
483,986.7861126437783
484,979.0508122276515
485,829.0245858458802
486,835.4659707392566
487,879.5831144116819
488,949.2659151498228
489,747.004481125332
490,962.9107468910515
491,1040.2535054981709
492,914.8945971246503
493,927.2831035983982
494,870.7500209594145
495,796.5759114688262
496,966.0223465487361
497,790.6789643849479
498,773.7498541623354
499,760.2563648276555
